path_id,length,diagnosis,path
522,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
523,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
524,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
525,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
526,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
527,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
528,6,Thalassemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
529,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
530,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
531,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
532,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
533,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
534,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
535,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
536,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> B12_Folate_Test -> IDA_Diagnosis
537,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
538,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
539,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
540,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
541,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
542,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
543,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
544,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
545,6,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Iron_Studies -> IDA_Diagnosis
546,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
547,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
548,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
549,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
550,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
551,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
552,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
553,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
554,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
555,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
556,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
557,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
558,6,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> IDA_Diagnosis
559,5,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
560,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
561,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
562,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
563,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
564,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
565,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
566,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
567,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
568,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
569,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
570,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
571,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
572,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
573,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> Iron_Studies -> Ferritin_Test -> IDA_Diagnosis
574,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
575,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
576,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
577,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
578,5,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
579,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
580,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
581,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
582,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
583,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
584,5,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
585,4,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> IDA_Diagnosis
586,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
587,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
588,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
589,7,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
590,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
591,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
592,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
593,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
594,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
595,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
596,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
597,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
598,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
599,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
600,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
601,5,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> B12_Deficiency_Diagnosis
602,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
603,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
604,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
605,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
606,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
607,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
608,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
609,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
610,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
611,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
612,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
613,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
614,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
615,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
616,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
617,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
618,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
619,7,MDS_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> MDS_Diagnosis
620,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
621,9,Hemolytic_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
622,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
623,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
624,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
625,4,Hemolytic_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
626,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
627,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
628,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
629,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
630,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
631,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
632,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
633,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
634,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
635,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> Iron_Studies -> Hemolytic_Anemia_Diagnosis
636,8,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
637,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
638,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
639,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
640,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
641,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
642,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
643,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> LDH_Test -> Hemolytic_Anemia_Diagnosis
644,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
645,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
646,7,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> B12_Folate_Test -> B12_Deficiency_Diagnosis
647,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
648,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
649,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
650,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
651,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
652,9,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> LDH_Test -> Hemolytic_Anemia_Diagnosis
653,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
654,6,MDS_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
655,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
656,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
657,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
658,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
659,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> Repeat_Reticulocyte -> Hemolytic_Anemia_Diagnosis
660,8,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
661,9,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> LDH_Test -> Hemolytic_Anemia_Diagnosis
662,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
663,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
664,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
665,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
666,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
667,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
668,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
669,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
670,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
671,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
672,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
673,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
674,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
675,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
676,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
677,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
678,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
679,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
680,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
681,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
682,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
683,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
684,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
685,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
686,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
687,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
688,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
689,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
690,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
691,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
692,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
693,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Repeat_CBC -> IDA_Diagnosis
694,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
695,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
696,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> Iron_Studies -> Ferritin_Test -> IDA_Diagnosis
